X,Y,fullDate,location,leakClass,month,date,weekday,year,week,lon,lat,ObjectId
-8475289.2231,5315952.17399999,2015/02/12 00:00:00+00,"835 E COLVIN ST, 13210",0,2.0,12.0,,2015.0,7.0,-76.1348184644419,43.0261446348265,2418
-8474238.41679999,5322274.8463,2015/02/12 00:00:00+00,"DORCHESTER AV & RUGBY RD, , 13203",0,2.0,12.0,,2015.0,7.0,-76.1253789108425,43.0676519969933,2419
-8471910.2281,5321229.01819999,2015/02/11 00:00:00+00,"460 S MIDLER AV, 13206",0,2.0,11.0,,2015.0,6.0,-76.1044644359073,43.0607882365345,2420
-8481508.0287,5320696.4668,2015/02/11 00:00:00+00,"821 EMERSON AVE, 13209",0,2.0,11.0,,2015.0,6.0,-76.1906829456364,43.0572928111703,2421
-8482286.33659999,5320330.301,2015/02/11 00:00:00+00,"ESSEX ST & HAYDEN AV, , 13204",0,2.0,11.0,,2015.0,6.0,-76.1976746044596,43.0548893496631,2422
-8471950.3781,5321058.73070001,2015/02/10 00:00:00+00,"812 CALEB AVE, 13159",0,2.0,10.0,,2015.0,6.0,-76.1048251094939,43.0596705684454,2423
-8477693.3408,5315591.3202,2015/02/09 00:00:00+00,"125 ROCKLAND AVE, 13218",0,2.0,9.0,,2015.0,6.0,-76.1564150211893,43.0237748384304,2424
-8477219.06989999,5319346.71360001,2015/02/08 00:00:00+00,"317 S SALINA ST, 13202",0,2.0,8.0,,2015.0,6.0,-76.1521545732064,43.0484327520593,2425
-8472235.1826,5318312.54789999,2015/02/08 00:00:00+00,"450 SCOTTHOLM BLVD, 13224",0,2.0,8.0,,2015.0,6.0,-76.1073835518472,43.0416434084948,2426
-8480676.1008,5319858.9505,2015/02/06 00:00:00+00,"W FAYETTE ST & HAMILTON ST, , 13204",0,2.0,6.0,,2015.0,6.0,-76.1832096101579,43.0517953317003,2427
-8479571.4688,5319303.10999999,2015/02/06 00:00:00+00,"912 ERIE BLVD W, 13204",0,2.0,6.0,,2015.0,6.0,-76.1732865320686,43.0481465076694,2428
-8477356.1612,5320190.24409999,2015/02/18 00:00:00+00,"450 N CLINTON ST, 13202",0,2.0,18.0,,2015.0,7.0,-76.1533860853075,43.0539700106969,2429
-8471573.20409999,5318995.6592,2015/02/18 00:00:00+00,"122 GORLAND AV, 13224",0,2.0,18.0,,2015.0,7.0,-76.1014368978041,43.0461281486373,2430
-8473628.59110001,5321062.78800001,2015/02/19 00:00:00+00,"706 HIXSON AV, 13206",0,2.0,19.0,,2015.0,8.0,-76.119900753373,43.0596971984393,2431
-8474609.351,5322865.1022,2015/02/17 00:00:00+00,"BRATTLE RD & MERTENS AV, , 13203",0,2.0,17.0,,2015.0,7.0,-76.1287110694552,43.0715255019226,2432
-8476292.8156,5310873.94240001,2015/02/17 00:00:00+00,"101 FISCOE AV, 13205",0,2.0,17.0,,2015.0,7.0,-76.1438338892597,42.9927864951647,2433
-8474765.1061,5312466.9635,2015/02/17 00:00:00+00,"944 E BRIGHTON AV, 13205",0,2.0,17.0,,2015.0,7.0,-76.1301102413243,43.0032527613724,2434
-8478733.77879999,5315065.3099,2015/02/16 00:00:00+00,"718 SUMMIT AVE, 13207",0,2.0,16.0,,2015.0,7.0,-76.165761434765,43.0203202636266,2435
-8472035.78229999,5323352.13819999,2015/02/16 00:00:00+00,"336 N MIDLER AV, 13206",0,2.0,16.0,,2015.0,7.0,-76.1055923084757,43.0747214505743,2436
-8471533.8051,5320167.23000001,2015/02/25 00:00:00+00,"2600 ERIE BLVD E, 13224",0,2.0,25.0,,2015.0,8.0,-76.1010829705654,43.0538189439266,2437
-8475252.2029,5318581.67469999,2015/02/24 00:00:00+00,"650 UNIVERSITY AV, 13210",0,2.0,24.0,,2015.0,8.0,-76.1344859063271,43.0434103101684,2438
-8477647.29880001,5319199.8682,2015/02/23 00:00:00+00,"310 W JEFFERSON ST, 13202",0,2.0,23.0,,2015.0,8.0,-76.1560014188662,43.0474687512854,2439
-8472529.8889,5323311.0572,2015/02/23 00:00:00+00,"339 NORWOOD AV, 13206",0,2.0,23.0,,2015.0,8.0,-76.1100309435834,43.0744518819348,2440
-8482040.4203,5319653.72250001,2015/02/23 00:00:00+00,"640 MYRTLE AVE, 13204",0,2.0,23.0,,2015.0,8.0,-76.1954655007506,43.0504481344234,2441
-8478340.6872,5320458.757,2015/02/22 00:00:00+00,"EVANS ST & MALTBIE ST, , 13204",0,2.0,22.0,,2015.0,8.0,-76.1622302328417,43.0557325277513,2442
-8479689.1755,5314925.4607,2015/02/22 00:00:00+00,"925 GLENWOOD AV, 13207",0,2.0,22.0,,2015.0,8.0,-76.1743439093451,43.0194017707217,2443
-8474387.7366,5322987.66230001,2015/02/21 00:00:00+00,"405 WHEATON RD, 13203",0,2.0,21.0,,2015.0,8.0,-76.1267202734282,43.0723297616272,2444
-8474243.0828,5322926.5212,2015/02/21 00:00:00+00,"125 FEIGEL AVE, 13203",0,2.0,21.0,,2015.0,8.0,-76.1254208262337,43.0719285449071,2445
-8476203.539,5313036.67080001,2015/02/21 00:00:00+00,"E FLORENCE AV & S SALINA ST, , 13205",0,2.0,21.0,,2015.0,8.0,-76.1430319039168,43.0069953476001,2446
-8470297.5916,5320125.8971,2015/02/20 00:00:00+00,"214 POLK ST, 13209",0,2.0,20.0,,2015.0,8.0,-76.0899778757505,43.0535476298532,2447
-8481892.8027,5319258.4541,2015/02/20 00:00:00+00,"417 MYRTLE ST, 13204",0,2.0,20.0,,2015.0,8.0,-76.1941394292877,43.0478533538652,2448
-8477242.0974,5319395.8883,2015/02/25 00:00:00+00,"110 W FAYETTE ST, 13202",0,2.0,25.0,,2015.0,8.0,-76.1523614327585,43.0487555674257,2449
-8472669.49089999,5322183.1081,2015/02/27 00:00:00+00,"162 FOREST HILL DR, 13206",0,2.0,27.0,,2015.0,9.0,-76.1112850096863,43.0670499507563,2450
-8476280.1164,5320243.85669999,2015/03/05 00:00:00+00,"614 JAMES ST, 13202",0,3.0,5.0,,2015.0,10.0,-76.1437198104052,43.054321927527,2451
-8470883.8449,5317545.97520001,2015/03/04 00:00:00+00,"107 WINDHAM DR, 13224",0,3.0,4.0,,2015.0,9.0,-76.0952442787481,43.0366103398986,2452
-8477897.7471,5316318.3827,2015/03/03 00:00:00+00,"127 CRESCENT AV, 13207",0,3.0,3.0,,2015.0,9.0,-76.1582512342239,43.0285495043538,2453
-8477247.8191,5323771.9752,2015/03/02 00:00:00+00,"204 WILLUMAE DR, 13208",0,3.0,2.0,,2015.0,9.0,-76.1524128316641,43.0774763030884,2454
-8475112.0447,5314797.7706,2015/03/02 00:00:00+00,"THURBER ST & REMINGTON AV, , 13210",0,3.0,2.0,,2015.0,9.0,-76.1332268437946,43.0185631235999,2455
-8477654.5886,5314336.2238,2015/03/01 00:00:00+00,"155 VALE ST, 13205",0,3.0,1.0,,2015.0,9.0,-76.1560669042537,43.0155316662384,2456
-8477131.7687,5311979.5181,2015/03/02 00:00:00+00,"205 ACADEMY ST, 13207",0,3.0,2.0,,2015.0,9.0,-76.1513703331836,43.0000503984066,2457
-8474533.4698,5313678.7539,2015/02/28 00:00:00+00,"294 AINSLEY DR, 13210",0,2.0,28.0,,2015.0,9.0,-76.1280294170378,43.0112131198933,2458
-8470333.3284,5318428.16469999,2015/03/19 00:00:00+00,"E GENESEE ST & DEFOREST RD, , 13214",0,3.0,19.0,,2015.0,12.0,-76.090298904887,43.0424024752074,2459
-8476691.8275,5319379.5482,2015/03/16 00:00:00+00,"S STATE ST & E FAYETTE ST, , 13202",0,3.0,16.0,,2015.0,11.0,-76.1474182741429,43.0486483003534,2460
-8477303.90569999,5321482.7619,2015/03/25 00:00:00+00,"1114 N TOWNSEND ST, 13208",0,3.0,25.0,,2015.0,12.0,-76.1529166661642,43.0624536247735,2461
-8477301.9958,5321479.42230001,2015/03/25 00:00:00+00,"1112 N TOWNSEND ST, 13208",0,3.0,25.0,,2015.0,12.0,-76.1528995092406,43.0624317063731,2462
-8477954.6967,5317046.0934,2015/03/25 00:00:00+00,"611 SOUTH AV, 13207",0,3.0,25.0,,2015.0,12.0,-76.1587628211849,43.0333280551705,2463
-8475791.8145,5309984.78889999,2015/03/23 00:00:00+00,"214 OAKLEY DR, 13205",0,3.0,23.0,,2015.0,12.0,-76.1393333198048,42.9869439158323,2464
-8478068.4985,5314571.6687,2015/04/02 00:00:00+00,"161 BERTRAM PL, 13207",0,4.0,2.0,,2015.0,14.0,-76.1597851201479,43.0170780962125,2465
-8480063.5058,5315618.0566,2016/01/06 00:00:00+00,"141 HANCOCK DR, 13203",2,1.0,6.0,,2016.0,1.0,-76.1777065756431,43.0239504246559,2466
-8472851.6516,5315541.55059999,2016/07/13 00:00:00+00,"1569 WESTMORELAND AVE, 13210",2,7.0,13.0,,2016.0,28.0,-76.1129213870961,43.023447984704,2467
-8478016.9958,5321863.4392,2015/05/12 00:00:00+00,"204 SUNSET AV, 13208",0,5.0,12.0,,2015.0,19.0,-76.1593224635221,43.0649520275708,2468
-8481873.069,5319669.9976,2016/07/26 00:00:00+00,"603 AVERY AVE, 92651",2,7.0,26.0,,2016.0,30.0,-76.1939621584445,43.0505549716586,2469
-8476903.58630001,5319381.4732,2016/01/04 00:00:00+00,"E FAYETTE ST & MONTGOMERY ST, , 13202",2,1.0,4.0,,2016.0,1.0,-76.1493205358088,43.0486609373185,2470
-8476855.2655,5323648.45369999,2015/05/11 00:00:00+00,"1240 COURT ST, 13208",0,5.0,11.0,,2015.0,19.0,-76.1488864626769,43.0766658025457,2471
-8475843.4961,5320387.6475,2016/07/22 00:00:00+00,"210 WAYNE ST, 13212",2,7.0,22.0,,2016.0,30.0,-76.1397975835167,43.0552657703539,2472
-8477694.3962,5309759.715,2015/12/31 00:00:00+00,"2570 VALLEY DR, 13120",2,12.0,31.0,,2015.0,53.0,-76.1564245020088,42.9854648793808,2473
-8473842.943,5315736.0538,2015/05/09 00:00:00+00,"LANCASTER AV & MEADOWBROOK DR, , 13210",0,5.0,9.0,,2015.0,19.0,-76.1218263092525,43.0247253428414,2474
-8477667.4616,5311738.8116,2016/07/22 00:00:00+00,"183 MERRITT AVE, 13207",2,7.0,22.0,,2016.0,30.0,-76.1561825443803,42.9984689708451,2475
-8476466.1304,5317389.87510001,2016/01/14 00:00:00+00,"OAKWOOD AV & E RAYNOR AV, , 13202",1,1.0,14.0,,2016.0,2.0,-76.1453908025978,43.0355853864978,2476
-8474723.2594,5319618.7677,2015/05/07 00:00:00+00,"E WATER ST & PINE ST, , 13210",0,5.0,7.0,,2015.0,19.0,-76.1297343260223,43.0502186744245,2477
-8477970.5429,5321444.4109,2016/08/03 00:00:00+00,"N SALINA ST & KIRKPATRICK ST, , 13208",2,8.0,3.0,,2016.0,31.0,-76.1589051700215,43.0622019197341,2478
-8478786.7526,5319468.5873,2016/01/12 00:00:00+00,"VAN RENSSELAER ST & TRACY ST, , 13204",2,1.0,12.0,,2016.0,2.0,-76.166237306507,43.0492328087972,2479
-8473443.8779,5319600.38909999,2015/05/05 00:00:00+00,"ERIE BLVD E & LOMBARD AV, , 13210",0,5.0,5.0,,2015.0,18.0,-76.1182414464656,43.0500980281735,2480
-8481925.6576,5319243.9487,2016/08/03 00:00:00+00,"403 MYRTLE AVE, 13204",2,8.0,3.0,,2016.0,31.0,-76.194434569876,43.0477581295689,2481
-8474487.2785,5320020.0041,2016/01/26 00:00:00+00,"305 N BEECH ST, 13203",2,1.0,26.0,,2016.0,4.0,-76.12761447353,43.0528525301254,2482
-8476686.45439999,5317647.009,2015/05/07 00:00:00+00,"1214 S STATE ST, 13202",0,5.0,7.0,,2015.0,19.0,-76.1473700067643,43.0372737187967,2483
-8476158.991,5313313.8829,2016/08/03 00:00:00+00,"4106 S SALINA ST, 13205",2,8.0,3.0,,2016.0,31.0,-76.142631722424,43.008816358505,2484
-8477142.5643,5319636.5008,2016/01/25 00:00:00+00,"136 E GENESEE ST, 13202",2,1.0,25.0,,2016.0,4.0,-76.1514673117084,43.0503350830681,2485
-8472814.2403,5319064.8402,2015/05/06 00:00:00+00,"248 CROLY ST, 13224",0,5.0,6.0,,2015.0,18.0,-76.1125853156702,43.0465823152113,2486
-8472714.813,5322946.1025,2015/05/05 00:00:00+00,"215 FOBES AVE, 08822",0,5.0,5.0,,2015.0,18.0,-76.1116921450377,43.0720570405089,2487
-8469787.4262,5318146.65700001,2015/05/05 00:00:00+00,"503 HILLSBORO PKWY, 13214",0,5.0,5.0,,2015.0,18.0,-76.085394981988,43.040554257465,2488
-8481846.8835,5320802.99080001,2015/05/05 00:00:00+00,"1121 MILTON AV, 13204",0,5.0,5.0,,2015.0,18.0,-76.1937269300958,43.0579920022377,2489
-8477302.98,5319396.07250001,2015/05/01 00:00:00+00,"150 W FAYETTE ST, 13202",0,5.0,1.0,,2015.0,18.0,-76.1529083504597,43.0487567766336,2490
-8476669.0351,5317631.7977,2015/05/01 00:00:00+00,"1219 S STATE ST, 13202",0,5.0,1.0,,2015.0,18.0,-76.1472135265301,43.0371738432194,2491
-8478162.5625,5319602.3086,2015/05/01 00:00:00+00,"500 ERIE BLVD W, 13204",0,5.0,1.0,,2015.0,18.0,-76.1606301114368,43.0501106287352,2492
-8475657.2353,5317436.26119999,2015/04/30 00:00:00+00,"E RAYNOR AV & IRVING AV, , 13210",0,4.0,30.0,,2015.0,18.0,-76.138124374282,43.0358899594609,2493
-8474481.2763,5322904.6227,2015/05/21 00:00:00+00,"517 DURSTON AV, 13203",0,5.0,21.0,,2015.0,21.0,-76.12756055485,43.0717848431516,2494
-8479905.2609,5315556.8958,2015/05/20 00:00:00+00,"105 CARLTON RD, 13207",0,5.0,20.0,,2015.0,20.0,-76.1762850375201,43.0235487619865,2495
-8476238.0769,5322671.0444,2015/05/19 00:00:00+00,"101 WILLISTON AV, 13208",0,5.0,19.0,,2015.0,20.0,-76.1433421631513,43.0702520408665,2496
-8473071.3221,5320608.201,2015/05/19 00:00:00+00,"150 GALE AV, 13206",0,5.0,19.0,,2015.0,20.0,-76.1148947207723,43.0567134553226,2497
-8476173.0302,5313193.3656,2015/05/28 00:00:00+00,"ANDERSON AV & S SALINA ST, , 13205",0,5.0,28.0,,2015.0,22.0,-76.1427578387034,43.008024684986,2498
-8475860.0384,5319230.0471,2015/05/28 00:00:00+00,"FORMAN AV & WELLINGTON PL, , 13210",0,5.0,28.0,,2015.0,22.0,-76.1399461855259,43.0476668689287,2499
-8477841.1918,5315854.0281,2015/05/24 00:00:00+00,"164 E BISSELL ST, 13207",0,5.0,24.0,,2015.0,21.0,-76.15774318932,43.0255001008578,2500
-8472008.51020001,5318438.03439999,2015/06/03 00:00:00+00,"EAST AV & E GENESEE ST, , 13224",0,6.0,3.0,,2015.0,22.0,-76.1053473190332,43.0424672729741,2501
-8475960.4167,5313460.33209999,2015/06/10 00:00:00+00,"158 FILLMORE AV, 13205",0,6.0,10.0,,2015.0,23.0,-76.1408478991368,43.0097783639468,2502
-8480737.9075,5316181.3902,2015/06/18 00:00:00+00,"124 FAIRDALE AVE, 13207",0,6.0,18.0,,2015.0,25.0,-76.1837648291906,43.0276498942426,2503
-8474911.856,5322604.8682,2015/06/19 00:00:00+00,"637 SCOVILLE AVE, 13203",0,6.0,19.0,,2015.0,25.0,-76.1314285181054,43.069817768255,2504
-8474657.1718,5312555.4018,2015/06/19 00:00:00+00,"131 INTREPID LN, 13205",0,6.0,19.0,,2015.0,25.0,-76.1291406510106,43.0038337552983,2505
-8475256.0784,5312355.59369999,2015/06/19 00:00:00+00,"450 E SENECA TPKE, 13205",0,6.0,19.0,,2015.0,25.0,-76.134520720536,43.0025211115262,2506
-8476726.55690001,5313764.72119999,2015/06/28 00:00:00+00,"2929 MIDLAND AV, 13205",0,6.0,28.0,,2015.0,26.0,-76.1477302536512,43.0117778075171,2507
-8477221.2698,5320356.1356,2015/06/29 00:00:00+00,"317 N SALINA ST, 13203",0,6.0,29.0,,2015.0,26.0,-76.1521743352444,43.0550589274818,2508
-8473554.8773,5319888.5263,2015/06/30 00:00:00+00,"100 GREENWAY AV, 13210",0,6.0,30.0,,2015.0,26.0,-76.1192385710411,43.0519894764396,2509
-8474228.2865,5323044.06019999,2015/07/08 00:00:00+00,"561 GRANT BLVD, 13208",0,7.0,8.0,,2015.0,27.0,-76.1252879088093,43.0726998504556,2510
-8476679.78740001,5324808.093,2015/07/06 00:00:00+00,"HARFORD RD & LEMOYNE AVE SERVICE, , 13208",0,7.0,6.0,,2015.0,27.0,-76.1473101160844,43.0842744872013,2511
-8476569.1807,5322816.986,2015/07/02 00:00:00+00,"101 BECKER ST, 13208",0,7.0,2.0,,2015.0,27.0,-76.146316519193,43.0712097525524,2512
-8474597.2477,5319959.0957,2015/07/15 00:00:00+00,"BURNET AV & MATHER ST, , 13203",0,7.0,15.0,,2015.0,28.0,-76.1286023436614,43.0524527134218,2513
-8474299.3248,5322587.7631,2015/07/13 00:00:00+00,"212 WHEATON RD, 13203",0,7.0,13.0,,2015.0,28.0,-76.1259260567158,43.0697055177848,2514
-8479314.6972,5318731.7388,2015/07/12 00:00:00+00,"307 S GEDDES ST, 13204",0,7.0,12.0,,2015.0,28.0,-76.1709799135405,43.0443955058543,2515
-8481380.0301,5320184.7611,2015/07/13 00:00:00+00,"113 HERKIMER ST, 13027",0,7.0,13.0,,2015.0,28.0,-76.1895331146492,43.0539340197903,2516
-8475365.7408,5313379.05010001,2015/07/20 00:00:00+00,"E GLEN AV & I 81, , 13205",0,7.0,20.0,,2015.0,29.0,-76.1355058346361,43.0092444350907,2517
-8481038.0382,5320519.7928,2015/07/17 00:00:00+00,"1700 ERIE BLVD W, 13204",0,7.0,17.0,,2015.0,29.0,-76.186460949141,43.0561331593079,2518
-8478436.078,5315769.845,2015/07/30 00:00:00+00,"159 PARKSIDE AVE, 13204",0,7.0,30.0,,2015.0,31.0,-76.1630871429777,43.0249472566054,2519
-8477384.8334,5319396.4162,2015/07/29 00:00:00+00,"204 W FAYETTE ST, 13202",0,7.0,29.0,,2015.0,30.0,-76.1536436520624,43.0487590329024,2520
-8477766.0456,5312897.5012,2015/08/16 00:00:00+00,"MAINS AV & MAXWELL AV, , 13207",0,8.0,16.0,,2015.0,33.0,-76.15706813952,43.0060811198238,2521
-8478271.68349999,5318329.6511,2015/08/11 00:00:00+00,"216 SHONNARD ST, 13205",0,8.0,11.0,,2015.0,32.0,-76.1616103620579,43.04175569787,2522
-8478132.9441,5324001.6888,2015/08/11 00:00:00+00,"810 HIAWATHA BLVD E, 13208",0,8.0,11.0,,2015.0,32.0,-76.1603640448227,43.0789835668138,2523
-8472894.3247,5316197.68240001,2015/08/10 00:00:00+00,"1351 WESTMORELAND AVE, 13440",0,8.0,10.0,,2015.0,32.0,-76.1133047260756,43.0277568834755,2524
-8474845.7587,5320206.1439,2015/08/22 00:00:00+00,"339 ELM ST, 12603",0,8.0,22.0,,2015.0,34.0,-76.1308347559571,43.0540743782991,2525
-8476202.5376,5321343.54809999,2015/08/20 00:00:00+00,"109 SCHNEIDER ST, 10024",0,8.0,20.0,,2015.0,34.0,-76.1430229081875,43.0615399327135,2526
-8482522.6177,5315485.4754,2015/09/03 00:00:00+00,"315 BROADVIEW DR, 13215",0,9.0,3.0,,2015.0,36.0,-76.1997971536944,43.0230797178938,2527
-8482140.7874,5315597.9116,2015/09/02 00:00:00+00,"208 WESTWOOD RD, 13142",0,9.0,2.0,,2015.0,35.0,-76.1963671137501,43.0238181262438,2528
-8482564.8232,5315520.0323,2015/09/09 00:00:00+00,"312 BROADVIEW DR, 13215",0,9.0,9.0,,2015.0,36.0,-76.2001762921517,43.0233066662414,2529
-8472327.9302,5319345.56439999,2015/09/08 00:00:00+00,"E FAYETTE ST & BEATTIE ST, , 13224",0,9.0,8.0,,2015.0,36.0,-76.1082167177137,43.0484252079274,2530
-8477636.002,5320814.4679,2015/09/29 00:00:00+00,"651 N CLINTON ST, 13204",0,9.0,29.0,,2015.0,39.0,-76.1558999379851,43.0580673339481,2531
-8476484.0345,5317670.10379999,2015/09/22 00:00:00+00,"OAKWOOD AV & VAN BUREN ST, , 13202",0,9.0,22.0,,2015.0,38.0,-76.1455516378645,43.0374253561817,2532
-8471183.4264,5318436.3839,2015/09/21 00:00:00+00,"1850 MEADOWBROOK DR, 13224",0,9.0,21.0,,2015.0,38.0,-76.097935465151,43.0424564369136,2533
-8471230.3825,5320175.6958,2015/09/19 00:00:00+00,"2646 ERIE BLVD E, 13209",0,9.0,19.0,,2015.0,38.0,-76.0983572789741,43.0538745142969,2534
-8477151.3486,5317907.706,2015/10/01 00:00:00+00,"W TAYLOR ST & S CLINTON ST, , 13202",0,10.0,1.0,,2015.0,40.0,-76.1515462224179,43.0389853988652,2535
-8472627.4338,5323156.1775,2015/10/03 00:00:00+00,"LILLIAN AV & COUGHLIN AV, , 13206",0,10.0,3.0,,2015.0,40.0,-76.110907204329,43.0734355690882,2536
-8481350.0251,5316572.9622,2015/09/28 00:00:00+00,"133 SUNHILL TER, 13207",0,9.0,28.0,,2015.0,39.0,-76.1892635751482,43.030221256422,2537
-8480103.1958,5315621.1728,2005/11/12 00:00:00+00,137 HANCOCK DR,0,11.0,12.0,,2005.0,46.0,-76.1780631169794,43.0239708896745,2538
-8478043.5634,5319722.23089999,2015/10/14 00:00:00+00,"130 TRACY ST, 13204",0,10.0,14.0,,2015.0,41.0,-76.1595611243335,43.0508978537852,2539
-8477511.6459,5319214.2388,2015/10/07 00:00:00+00,"258 W JEFFERSON ST, 13202",0,10.0,7.0,,2015.0,40.0,-76.1547828281321,43.0475630910994,2540
-8477839.11680001,5324338.5807,2015/10/06 00:00:00+00,"210 SIXTH NORTH ST, 13208",0,10.0,6.0,,2015.0,40.0,-76.1577245492779,43.0811940129321,2541
-8475049.44219999,5319914.0454,2013/06/04 00:00:00+00,664-66 BURNET AVE AND LODI ST,0,6.0,4.0,,2013.0,23.0,-76.1326644759688,43.0521569912459,2542
-8476700.6792,5318866.3064,2010/11/17 00:00:00+00,100 S STATE ST,0,11.0,17.0,,2010.0,46.0,-76.1474977903169,43.0452789509945,2543
-8477170.0097,5318807.61169999,2015/10/19 00:00:00+00,"143 E ONONDAGA ST, 13202",0,10.0,19.0,,2015.0,42.0,-76.1517138579314,43.0448936179949,2544
-8475033.2997,5319908.8359,2015/10/15 00:00:00+00,"BURNET AV & LODI ST, , 13203",0,10.0,15.0,,2015.0,42.0,-76.1325194654241,43.0521227946075,2545
-8478427.4408,5320431.8967,2015/10/28 00:00:00+00,"EVANS ST & LEAVENWORTH AV, , 13204",0,10.0,28.0,,2015.0,43.0,-76.16300955369,43.0555562191845,2546
-8472327.9302,5319345.56439999,2015/10/29 00:00:00+00,"E FAYETTE ST & BEATTIE ST, , 13224",0,10.0,29.0,,2015.0,44.0,-76.1082167177137,43.0484252079274,2547
-8478155.1075,5321619.8808,2015/10/27 00:00:00+00,"920 N CLINTON ST, 13204",0,10.0,27.0,,2015.0,43.0,-76.1605631420323,43.0633535542138,2548
-8478427.4408,5320431.8967,2015/10/26 00:00:00+00,"EVANS ST & LEAVENWORTH AV, , 13204",0,10.0,26.0,,2015.0,43.0,-76.16300955369,43.0555562191845,2549
-8478249.8652,5321709.741,2015/10/23 00:00:00+00,,0,10.0,23.0,,2015.0,43.0,-76.1614143649343,43.0639433114026,2550
-8478268.1578,5321706.04550001,2015/10/24 00:00:00+00,"967 N CLINTON ST, 13204",0,10.0,24.0,,2015.0,43.0,-76.161578690156,43.0639190577549,2551
-8471482.2067,5317963.6184,2015/11/04 00:00:00+00,"314 HURLBURT RD, 13224",0,11.0,4.0,,2015.0,44.0,-76.1006194542518,43.0393525013616,2552
-8482395.3832,5315687.17099999,2015/11/01 00:00:00+00,"113 ROCKWOOD RD, 13215",0,11.0,1.0,,2015.0,44.0,-76.1986541867342,43.024404318015,2553
-8469656.38639999,5317846.34330001,2015/10/30 00:00:00+00,"HILLSBORO PKWY & LOCKWOOD RD, , 13214",0,10.0,30.0,,2015.0,44.0,-76.0842178314363,43.0385825089571,2554
-8478053.473,5324200.7309,2015/06/02 00:00:00+00,"911 HIAWATHA BLVD W, 13204",0,6.0,2.0,,2015.0,22.0,-76.1596501437849,43.0802895497857,2555
-8481850.1611,5319329.51,2015/11/09 00:00:00+00,"410 MYRTLE AVE, 13204",0,11.0,9.0,,2015.0,45.0,-76.1937563732776,43.0483198158102,2556
-8478940.1936,5320434.53940001,2016/01/23 00:00:00+00,"SAND ST & EDISON ST, , 13204",2,1.0,23.0,,2016.0,4.0,-76.1676156904621,43.0555735656495,2557
-8477914.37329999,5319293.0493,2016/01/23 00:00:00+00,"250 S WEST ST, 13202",2,1.0,23.0,,2016.0,4.0,-76.1584005899196,43.0480804620401,2558
-8480872.8764,5320137.9879,2016/01/23 00:00:00+00,"W FAYETTE ST & SCHOOL ST, , 13204",2,1.0,23.0,,2016.0,4.0,-76.1849772754481,43.0536269954272,2559
-8477926.83799999,5315586.78309999,2016/01/22 00:00:00+00,"255 ROCKLAND AVE, 11210",2,1.0,22.0,,2016.0,4.0,-76.1585125622248,43.0237450418386,2560
-8477408.624,5314139.6189,2016/01/22 00:00:00+00,"183 BERGER AVE, 13212",2,1.0,22.0,,2016.0,4.0,-76.1538573666584,43.0142403121446,2561
-8476180.98409999,5323687.09439999,2016/01/19 00:00:00+00,"BUTTERNUT ST & HILLSIDE ST, , 13208",2,1.0,19.0,,2016.0,3.0,-76.1428292898027,43.0769193490995,2562
-8474477.1118,5319754.2087,2016/01/15 00:00:00+00,"905 CANAL ST, 13210",2,1.0,15.0,,2016.0,3.0,-76.12752314451,43.0511077690435,2563
-8475503.42849999,5318303.0569,2016/02/03 00:00:00+00,"804 S CROUSE AV, 13210",2,2.0,3.0,,2016.0,5.0,-76.1367427042895,43.0415810961804,2564
-8475114.3943,5314678.74119999,2016/01/28 00:00:00+00,"122 REMINGTON AV, 13210",2,1.0,28.0,,2016.0,4.0,-76.1332479506105,43.0177813481849,2565
-8478195.0204,5313746.9449,2016/01/29 00:00:00+00,"118 BARNES AVE, 13207",2,1.0,29.0,,2016.0,5.0,-76.1609216857134,43.0116610419562,2566
-8473217.45839999,5319309.39969999,2016/01/31 00:00:00+00,"1938 E FAYETTE ST, 13210",2,1.0,31.0,,2016.0,5.0,-76.1162074854908,43.0481877977219,2567
-8473678.5394,5316023.5812,2016/02/01 00:00:00+00,"435 BUCKINGHAM AVE, 13210",2,2.0,1.0,,2016.0,5.0,-76.120349446586,43.0266135688177,2568
-8474332.602,5313988.0151,2016/02/01 00:00:00+00,"1316 JAMESVILLE AVE, 13078",2,2.0,1.0,,2016.0,5.0,-76.1262249908895,43.0132445188891,2569
-8474511.71810001,5315537.03449999,2016/02/01 00:00:00+00,"1320 E COLVIN ST, 13210",2,2.0,1.0,,2016.0,5.0,-76.1278340181922,43.0234183258681,2570
-8474332.602,5313988.0151,2016/02/02 00:00:00+00,"1316 JAMESVILLE AVE, 13078",2,2.0,2.0,,2016.0,5.0,-76.1262249908895,43.0132445188891,2571
-8478344.9662,5320465.9299,2016/02/03 00:00:00+00,"301 MALTBIE ST, 13204",2,2.0,3.0,,2016.0,5.0,-76.1622686717527,43.0557796099289,2572
-8475484.95829999,5318427.0883,2016/02/06 00:00:00+00,"727 S CROUSE AV, 13210",1,2.0,6.0,,2016.0,6.0,-76.1365767836599,43.0423954082898,2573
-8477900.9917,5314368.6012,2016/02/08 00:00:00+00,"122 KEEN PL, 13207",2,2.0,8.0,,2016.0,6.0,-76.1582803809616,43.0157443271437,2574
-8472607.39889999,5321346.8645,2016/02/10 00:00:00+00,"400 SUNNYCREST RD, 13206",2,2.0,10.0,,2016.0,6.0,-76.1107272277601,43.0615616991648,2575
